file_name,download_info,intercept_info
IRSASustainabilityReport2023.pdf,Successfully downloaded,success
sirius-real-estate-limited-our-esg-ambitions.pdf,Successfully downloaded,success
Xerox_CSR_Report.pdf,Successfully downloaded,success
Statement%20of%20Non-financial%20Information%202023.pdf,Successfully downloaded,success
2932ca60-489e-4fa6-96ef-900d920eb86d.pdf,Successfully downloaded,success
No link,No link,No link
DAIO_all_2023_eng.pdf,Successfully downloaded,success
No link,No link,No link
No link,No link,No link
sustainability2023e_all.pdf,Successfully downloaded,success
Pinnacle-Annual-Report-2023.pdf,Successfully downloaded,success
Equitas-Small-Finance-Bank-AR-2022-23-2.pdf,Successfully downloaded,success
sustainability_report.pdf,Successfully downloaded,success
bcg-annual-report-and-accounts-2023.pdf,Successfully downloaded,success
nasdaq-htld-2023-10K-23692846.pdf,Successfully downloaded,success
RASGPA_EN.pdf,"HTTPSConnectionPool(host='www.gpabr.com', port=443): Max retries exceeded with url: /wp-content/uploads/2021/07/RASGPA_EN.pdf (Caused by ProtocolError('Connection aborted.', RemoteDisconnected('Remote end closed connection without response')))",no such file: '../resources/origin_pdf_directory_2023/RASGPA_EN.pdf'
ar2023e.pdf,Successfully downloaded,success
CEAT-Limited-Integrated-Annual-Report-FY23.pdf,"HTTPSConnectionPool(host='www.ceat.com', port=443): Read timed out.",no such file: '../resources/origin_pdf_directory_2023/CEAT-Limited-Integrated-Annual-Report-FY23.pdf'
02710508.pdf,Successfully downloaded,success
ceconomy_eu_sustainable_consumption_pledge.pdf,Successfully downloaded,success
23667981.pdf,Successfully downloaded,Failed to open file '../resources/origin_pdf_directory_2023/23667981.pdf'.
Sabre%202023%20Sustainability%20Report.pdf,Successfully downloaded,success
2608237.pdf,Successfully downloaded,success
1699424132-ake-fy23-sustainability-report-2023.pdf,Successfully downloaded,success
intergrated-report-2023.pdf,Successfully downloaded,success
2023_Integrated_Report_and_Annual_Financial_Statements_.pdf,Successfully downloaded,success
2023%20Universal%20Sustainability%20Report.pdf,Successfully downloaded,success
2022-2023-Delek_Sustainability_Report_Final_12.15.23.pdf,Successfully downloaded,Failed to open file '../resources/origin_pdf_directory_2023/2022-2023-Delek_Sustainability_Report_Final_12.15.23.pdf'.
20231027_en_newsrelease.pdf,Successfully downloaded,success
Annual-Report-2023.pdf,Successfully downloaded,success
2022-2023.pdf,"HTTPSConnectionPool(host='www.centurytextind.com', port=443): Read timed out.",no such file: '../resources/origin_pdf_directory_2023/2022-2023.pdf'
No link,No link,No link
National%20Bank%20of%20Oman%20Eng%202023.pdf,"HTTPSConnectionPool(host='nbo.om', port=443): Max retries exceeded with url: /en/Documents/National%20Bank%20of%20Oman%20Eng%202023.pdf (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7f4f8a21bf70>, 'Connection to nbo.om timed out. (connect timeout=10)'))",no such file: '../resources/origin_pdf_directory_2023/National%20Bank%20of%20Oman%20Eng%202023.pdf'
2020%E5%B9%B4_%E8%8B%B1%E6%96%87%E5%B9%B4%E5%A0%B1.pdf,Successfully downloaded,success
Takasago%20Sustainability%20Report%202021-2022_1005.pdf,Successfully downloaded,success
SPHR-10-Q-FY23-Q3-5-10-23-As-Filed.pdf,Successfully downloaded,success
mahle-sustainability-report-2021.pdf,"HTTPSConnectionPool(host='www.mahle.com', port=443): Read timed out.",no such file: '../resources/origin_pdf_directory_2023/mahle-sustainability-report-2021.pdf'
2023-Sappi-Annual-Integrated-Report_Final.pdf,Successfully downloaded,Failed to open file '../resources/origin_pdf_directory_2023/2023-Sappi-Annual-Integrated-Report_Final.pdf'.
Eureka-Forbes-Limited-Annual-Report-FY-2022-23.pdf,Successfully downloaded,Failed to open file '../resources/origin_pdf_directory_2023/Eureka-Forbes-Limited-Annual-Report-FY-2022-23.pdf'.
Tokuyama_SusDataBook2022_e.pdf,Successfully downloaded,success
(%EC%98%81%EB%AC%B8)HYUNDAI%20ELEVATOR%2022-23%20ESG%20Report_Mobility%20to%20Possibility.pdf,Successfully downloaded,success
nasdaq-embc-2023-10K-231452693.pdf,Successfully downloaded,success
ESG-Report-2022-23.pdf,Successfully downloaded,success
ar2023e-01.pdf,Successfully downloaded,success
cp2023.pdf,Successfully downloaded,success
CERA%20Annual%20Report%202022-23.pdf,"HTTPSConnectionPool(host='www.cera-india.com', port=443): Read timed out.",no such file: '../resources/origin_pdf_directory_2023/CERA%20Annual%20Report%202022-23.pdf'
Headwater-2022-ESG-Report-Compressed.pdf,Successfully downloaded,success
fy23-columbus-mckinnon-csr-report.pdf,Successfully downloaded,success
a866ffe4-6e06-11ee-a56d-de5a175c6868.pdf,"HTTPSConnectionPool(host='company-announcements.afr.com', port=443): Max retries exceeded with url: /asx/ifl/a866ffe4-6e06-11ee-a56d-de5a175c6868.pdf (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7f4f8a23c700>, 'Connection to company-announcements.afr.com timed out. (connect timeout=10)'))",no such file: '../resources/origin_pdf_directory_2023/a866ffe4-6e06-11ee-a56d-de5a175c6868.pdf'
TMCLSB-Annual-Report-2023.pdf,Successfully downloaded,success
Avid-Environmental-Policy-Statement-REV_05.pdf,Successfully downloaded,Failed to open file '../resources/origin_pdf_directory_2023/Avid-Environmental-Policy-Statement-REV_05.pdf'.
FY23-Sustainability-Report.pdf,Successfully downloaded,Failed to open file '../resources/origin_pdf_directory_2023/FY23-Sustainability-Report.pdf'.
ZM909WZU61_%E9%95%B7%E8%88%88%E6%9D%90%E6%96%992021%E6%B0%B8%E7%BA%8C%E5%A0%B1%E5%91%8A%E6%9B%B8(%E8%8B%B1%E6%96%87%E7%89%88).pdf,Successfully downloaded,success
esg-report-2023.pdf,Successfully downloaded,success
Annual-Report-2023.pdf,Successfully downloaded,success
AR2022HL.pdf,"HTTPSConnectionPool(host='www.scg.com', port=443): Read timed out.",no such file: '../resources/origin_pdf_directory_2023/AR2022HL.pdf'
TOADKK_SustainabilityReport2023_all.pdf,Successfully downloaded,success
Annual-Report_2022-20283.pdf,Successfully downloaded,Failed to open file '../resources/origin_pdf_directory_2023/Annual-Report_2022-20283.pdf'.
2023-sustainabilitiy-report.pdf,Successfully downloaded,Failed to open file '../resources/origin_pdf_directory_2023/2023-sustainabilitiy-report.pdf'.
No link,No link,No link
iph_sustainability_report_aug2023.pdf,Successfully downloaded,Failed to open file '../resources/origin_pdf_directory_2023/iph_sustainability_report_aug2023.pdf'.
Notice-to-Investors_06122023.pdf,Successfully downloaded,success
northwest-sustainability-report-2022.pdf,Successfully downloaded,success
G3jH.pdf,Successfully downloaded,success
a4261731_10xatmosenergyxar.pdf,Successfully downloaded,Failed to open file '../resources/origin_pdf_directory_2023/a4261731_10xatmosenergyxar.pdf'.
en_2023_integratedreport.pdf,Successfully downloaded,success
No link,No link,No link
annual-report-2022-23.pdf,Successfully downloaded,success
Workspace_AR23_FINAL_SUSTAINABILITY.pdf,Successfully downloaded,success
No link,No link,No link
malibu-boats-fy23-annual-report.pdf,Successfully downloaded,success
corporate_report2023en_digest.pdf,Successfully downloaded,success
ESG-Report-2022-v2.pdf,Successfully downloaded,success
Anadolu_Group_nvestor_Presentation_June_223_fbd23.pdf,Successfully downloaded,success
7Eleven-2021-AR-FA-Web-Pages.pdf,Successfully downloaded,success
Hain-Celestial-ESG-Report-2022-Final.pdf,Successfully downloaded,success
ADTRAN-Investor-Presentation-November-2022.pdf,Successfully downloaded,no such file: '../resources/origin_pdf_directory_2023/ADTRAN-Investor-Presentation-November-2022.pdf'
05vgh5v4w2f05x.pdf,Successfully downloaded,success
No link,No link,No link
giv-2023-integrated-report.pdf,Successfully downloaded,success
No link,No link,No link
esg_report_2023_en.pdf,Successfully downloaded,success
Future-plc-2023-full-year-results-FINAL.docx.pdf,Successfully downloaded,success
ar_23_eng.pdf,Successfully downloaded,success
EnvironmentalReport2023_en.pdf,Successfully downloaded,success
cdp_2023_Climate_Change.pdf,Successfully downloaded,success
%ED%95%98%EC%9D%B4%ED%8A%B8%EC%A7%84%EB%A1%9C_2023_%EC%A7%80%EC%86%8D%EA%B0%80%EB%8A%A5%EA%B2%BD%EC%98%81%EB%B3%B4%EA%B3%A0%EC%84%9C_%EC%98%81%EB%AC%B8.pdf,Successfully downloaded,success
Scientex-Sustainability-Report_2023.pdf,Successfully downloaded,success
ntn_report2023_en.pdf,"HTTPConnectionPool(host='no.access', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f4f8a24fac0>: Failed to establish a new connection: [Errno -2] Name or service not known'))",no such file: '../resources/origin_pdf_directory_2023/ntn_report2023_en.pdf'
terveystalo_annual_report_2023.pdf,Successfully downloaded,success
FY23-Results-Investor-Presentation-Final_tcm228-235016.pdf,Successfully downloaded,success
2023-Star-Entertainment-Group-Corporate-Governance-Statement.pdf,Successfully downloaded,Failed to open file '../resources/origin_pdf_directory_2023/2023-Star-Entertainment-Group-Corporate-Governance-Statement.pdf'.
2023-Star-Entertainment-Group-Sustainability-Report.pdf,Successfully downloaded,Failed to open file '../resources/origin_pdf_directory_2023/2023-Star-Entertainment-Group-Sustainability-Report.pdf'.
sustainable-development-report-2023.pdf,Successfully downloaded,success
Aehr_2023_Annual_Report.pdf,Successfully downloaded,success
Integrated%20Report%202023%28FY2022%29.pdf,Successfully downloaded,success
Sustainability-Report-2023.pdf,Successfully downloaded,Failed to open file '../resources/origin_pdf_directory_2023/Sustainability-Report-2023.pdf'.
Sustainability-Report-2023.pdf,Successfully downloaded,Failed to open file '../resources/origin_pdf_directory_2023/Sustainability-Report-2023.pdf'.
ar-ishares-jpx-nikkei-400-etf-03-31.pdf?stream=reg&product=IUS-JPXN&shareClass=NA&documentId=1161010%7E1161009%7E926348%7E2151965%7E2047272&iframeUrlOverride=%2Fus%2Findividual%2Fliterature%2Fannual-report%2Far-ishares-jpx-nikkei-400-etf-03-31.pdf,Successfully downloaded,Failed to open file '../resources/origin_pdf_directory_2023/ar-ishares-jpx-nikkei-400-etf-03-31.pdf?stream=reg&product=IUS-JPXN&shareClass=NA&documentId=1161010%7E1161009%7E926348%7E2151965%7E2047272&iframeUrlOverride=%2Fus%2Findividual%2Fliterature%2Fannual-report%2Far-ishares-jpx-nikkei-400-etf-03-31.pdf'.
Galaxy-ESG-Report-2023.pdf,Successfully downloaded,success
investorreport_864.pdf,Successfully downloaded,success
sustainability_report_eng_23.pdf,"HTTPSConnectionPool(host='www.kospo.co.kr', port=443): Max retries exceeded with url: /kospo/kospo/fileDownload.do?fileName=/sites/kospo/download/sustainability_report_eng_23.pdf (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7f4f8a226e50>, 'Connection to www.kospo.co.kr timed out. (connect timeout=10)'))",no such file: '../resources/origin_pdf_directory_2023/sustainability_report_eng_23.pdf'
No link,No link,No link
CSR-Projects-Activities-approved-by-the-Board-for-FY-2023-24.pdf,Successfully downloaded,success
No link,No link,No link
Annual-Report-2021-22.pdf,"HTTPSConnectionPool(host='www.chalethotels.com', port=443): Read timed out.",no such file: '../resources/origin_pdf_directory_2023/Annual-Report-2021-22.pdf'
FOX-CSR-Report-2023.pdf,Successfully downloaded,success
brsr2223se.pdf,Successfully downloaded,success
anual-report-22-23-srsl.pdf,"HTTPSConnectionPool(host='renukasugars.com', port=443): Read timed out.",no such file: '../resources/origin_pdf_directory_2023/anual-report-22-23-srsl.pdf'
gr2023.pdf,Successfully downloaded,success
atg-2023-annual-report.pdf,Successfully downloaded,success
SR2018_190329v4_E.pdf,"HTTPSConnectionPool(host='www.jcrpharm.co.jp', port=443): Read timed out.",no such file: '../resources/origin_pdf_directory_2023/SR2018_190329v4_E.pdf'
Year-end-Report-2023-240221.pdf,Successfully downloaded,success
Sustainability%20report.pdf,"HTTPSConnectionPool(host='www.hmccapital.com.au', port=443): Read timed out.",no such file: '../resources/origin_pdf_directory_2023/Sustainability%20report.pdf'
Informe-Anual-2021-EN.pdf,"HTTPSConnectionPool(host='faesfarma.com', port=443): Read timed out.",no such file: '../resources/origin_pdf_directory_2023/Informe-Anual-2021-EN.pdf'
Okamura_SR_2023_EN.pdf,Successfully downloaded,success
nwc-sustainability-report-2023-05-12.pdf,Successfully downloaded,success
766664_THG_Sustainability%20Report_2023_SGX.pdf,Successfully downloaded,success
Crombie_ESG_Report_-2022.pdf,"HTTPSConnectionPool(host='www.crombie.ca', port=443): Read timed out.",no such file: '../resources/origin_pdf_directory_2023/Crombie_ESG_Report_-2022.pdf'
ir2023_E.pdf,Successfully downloaded,success
Netcare-IR-2023.pdf,Successfully downloaded,success
Integrated%20Report%202023%28FY2022%29.pdf,Successfully downloaded,success
Environment.pdf,Successfully downloaded,success
A4_sustainabilityreport2023_240214_ENG.pdf,Successfully downloaded,success
02623800.pdf,Successfully downloaded,success
fileServer.aspx?fName=54216ef9-4ac4-4e49-b736-2c7ab92f9d2d.pdf,Successfully downloaded,success
638106993066137234_HFCL%20Ltd%20-%20Q3FY23%20result%20update.pdf,Successfully downloaded,Failed to open file '../resources/origin_pdf_directory_2023/638106993066137234_HFCL%20Ltd%20-%20Q3FY23%20result%20update.pdf'.
Annual_financial_statements_30_June_2023.pdf,Successfully downloaded,success
Annual-Report-6-October-2023.pdf,Successfully downloaded,Failed to open file '../resources/origin_pdf_directory_2023/Annual-Report-6-October-2023.pdf'.
integrated_report2023_e.pdf,Successfully downloaded,success
kpop-esg-case-studies.pdf,Successfully downloaded,success
sustainabilityreport.pdf,Successfully downloaded,success
REDD-Interim-Results-06.12.23.pdf,Successfully downloaded,success
Environmental_and_Social_Report_2023.pdf,Successfully downloaded,success
sustainabilityreport2023_en.pdf,Successfully downloaded,success
No link,No link,No link
No link,No link,No link
No link,No link,No link
audited-financial-results-31-03-2023.pdf,Successfully downloaded,success
SSL-Q4-2023.pdf,Successfully downloaded,Failed to open file '../resources/origin_pdf_directory_2023/SSL-Q4-2023.pdf'.
401035.pdf,Successfully downloaded,success
BRC-FY22-Sustainability-Report-final.pdf,Successfully downloaded,success
ckdreport2023en_all.pdf,"HTTPSConnectionPool(host='www.ckd.co.jp', port=443): Read timed out.",no such file: '../resources/origin_pdf_directory_2023/ckdreport2023en_all.pdf'
2022e.pdf,Successfully downloaded,success
No link,No link,No link
de663058-966f-474d-a922-f7b38c3ade8b.pdf,Successfully downloaded,Failed to open file '../resources/origin_pdf_directory_2023/de663058-966f-474d-a922-f7b38c3ade8b.pdf'.
cr2023_en.pdf,"HTTPSConnectionPool(host='www.hokuetsucorp.com', port=443): Read timed out.",no such file: '../resources/origin_pdf_directory_2023/cr2023_en.pdf'
2022-08-en-csr-roadmap-mersen.pdf,Successfully downloaded,success
1336_20230714105628_subsidairy-financial-statements-(2)-fy2022-23.pdf,Successfully downloaded,success
Environment_date2023_en.pdf,Successfully downloaded,success
sr_2022.pdf,Successfully downloaded,success
GPIL-sustainability-integrated-report-2023.pdf,Successfully downloaded,Failed to open file '../resources/origin_pdf_directory_2023/GPIL-sustainability-integrated-report-2023.pdf'.
No link,No link,No link
02777593.pdf,Successfully downloaded,success
nasdaq-nkla-2023-10K-23916921.pdf,Successfully downloaded,success
ar_23_pt01_eng.pdf,Successfully downloaded,success
No link,No link,No link
ESG-Report-2021-2022.pdf,"HTTPSConnectionPool(host='www.firstsource.com', port=443): Max retries exceeded with url: /wp-content/uploads/2023/02/ESG-Report-2021-2022.pdf (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7f4f8a18d160>, 'Connection to www.firstsource.com timed out. (connect timeout=10)'))",no such file: '../resources/origin_pdf_directory_2023/ESG-Report-2021-2022.pdf'
23d0205_f.pdf,Successfully downloaded,success
ENEX_REPORT_2023_en_all.pdf,Successfully downloaded,success
2022-ESG-Report.pdf,Successfully downloaded,success
ESG-Report-2021-2022.pdf,"HTTPSConnectionPool(host='www.firstsource.com', port=443): Max retries exceeded with url: /wp-content/uploads/2023/02/ESG-Report-2021-2022.pdf (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7f4f8a11fcd0>, 'Connection to www.firstsource.com timed out. (connect timeout=10)'))",no such file: '../resources/origin_pdf_directory_2023/ESG-Report-2021-2022.pdf'
No link,No link,No link
140120221219580348_14404704.pdf,Successfully downloaded,success
HM_Annual_and_Sustainability_Report_2022.pdf,Successfully downloaded,success
2022-Ingersoll-Rand-Sustainability-Report.pdf,Successfully downloaded,success
corporate_report_all_2022_E.pdf,Successfully downloaded,success
No link,No link,No link
Dis-Chem-Interactive-IAR-FY2023-Final.pdf,Successfully downloaded,success
final-dorian-annual-report_2.9.23_revised-version.pdf,Successfully downloaded,success
annual-sustainability-report-dec-2023.pdf,Successfully downloaded,Failed to open file '../resources/origin_pdf_directory_2023/annual-sustainability-report-dec-2023.pdf'.
trusco2023.pdf,Successfully downloaded,success
2023annual.pdf,Successfully downloaded,success
esg-report-2023.pdf,Successfully downloaded,success
hasegawa_sustainability_report_2023.pdf,"HTTPSConnectionPool(host='www.t-hasegawa.co.jp', port=443): Read timed out.",no such file: '../resources/origin_pdf_directory_2023/hasegawa_sustainability_report_2023.pdf'
sustainability-report-2023.pdf,Successfully downloaded,Failed to open file '../resources/origin_pdf_directory_2023/sustainability-report-2023.pdf'.
HOPE-2022-ESG-Report-Final.pdf,"HTTPSConnectionPool(host='s26.q4cdn.com', port=443): Read timed out.",no such file: '../resources/origin_pdf_directory_2023/HOPE-2022-ESG-Report-Final.pdf'
20240131_8130_eng.pdf,Successfully downloaded,success
Arlo-2023-ESG-Report.pdf,Successfully downloaded,success
Ichigo_Sustainability_Report_ENG.pdf,Successfully downloaded,success
fnac-darty-rapport-rse-2023-uk-vdef-hd.pdf,"HTTPSConnectionPool(host='www.fnacdarty.com', port=443): Read timed out.",no such file: '../resources/origin_pdf_directory_2023/fnac-darty-rapport-rse-2023-uk-vdef-hd.pdf'
eClerx-Sustainabillity-Report-FY22.pdf,"HTTPSConnectionPool(host='eclerx.com', port=443): Read timed out.",no such file: '../resources/origin_pdf_directory_2023/eClerx-Sustainabillity-Report-FY22.pdf'
report2023en.pdf,Successfully downloaded,success
integrated_report2023_en_3.pdf,Successfully downloaded,success
2023_annual_report.pdf,Successfully downloaded,Failed to open file '../resources/origin_pdf_directory_2023/2023_annual_report.pdf'.
ARC_ESG_Update_2023_FINAL.pdf,Successfully downloaded,success
annualreport2023.pdf,Successfully downloaded,success
BRSR_2023.pdf,Successfully downloaded,success
No link,No link,No link
No link,No link,No link
No link,No link,No link
Consolidated-FS-September-2023-Engie-Energia-Chile.pdf,Successfully downloaded,success
05wdl8x8p5zw0k.pdf,Successfully downloaded,success
20230420_130650.pdf,"HTTPSConnectionPool(host='www.emarketstorage.it', port=443): Read timed out.",no such file: '../resources/origin_pdf_directory_2023/20230420_130650.pdf'
FRB-2311-1-En.pdf,Successfully downloaded,success
ylwhtmnmfb8lw5osbdht.pdf,Successfully downloaded,success
integrated-annual-report-2023-spreads.pdf,Successfully downloaded,success
140120240124518700.pdf,Successfully downloaded,success
BRSR-2023.pdf,Successfully downloaded,success
2023083002449.pdf,Successfully downloaded,success
2.-SISB-Form-56-1-One-Report-2022-final-E..-2.pdf,"HTTPSConnectionPool(host='sisb.ac.th', port=443): Read timed out.",no such file: '../resources/origin_pdf_directory_2023/2.-SISB-Form-56-1-One-Report-2022-final-E..-2.pdf'
e_ir2023_00_A4.pdf,Successfully downloaded,success
2022_AMERISAFE_ESG_Report.pdf,Successfully downloaded,success
ESG-Summary-Report-2022-v4.pdf,Successfully downloaded,Failed to open file '../resources/origin_pdf_directory_2023/ESG-Summary-Report-2022-v4.pdf'.
09.11.232023-Sustainability-Report.pdf,Successfully downloaded,success
PR-Delta-Galil-2023-Q4.pdf,"(""Connection broken: ConnectionResetError(104, 'Connection reset by peer')"", ConnectionResetError(104, 'Connection reset by peer'))",no such file: '../resources/origin_pdf_directory_2023/PR-Delta-Galil-2023-Q4.pdf'
HCI_AR_2023.pdf,Successfully downloaded,Failed to open file '../resources/origin_pdf_directory_2023/HCI_AR_2023.pdf'.
Crystal-Clean-Sustainability-Report-August-2022-Update.pdf,Successfully downloaded,success
ar23e.pdf,Successfully downloaded,success
110%E5%B9%B4%E6%B0%B8%E7%BA%8C%E5%A0%B1%E5%91%8A%E6%9B%B8-%E8%8B%B1%E6%96%87%E7%89%88.pdf,"HTTPSConnectionPool(host='www2.capital.com.tw', port=443): Max retries exceeded with url: /Capitalgroup/PR/images/110%E5%B9%B4%E6%B0%B8%E7%BA%8C%E5%A0%B1%E5%91%8A%E6%9B%B8-%E8%8B%B1%E6%96%87%E7%89%88.pdf (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f4f88e4c340>: Failed to establish a new connection: [Errno 101] Network is unreachable'))",no such file: '../resources/origin_pdf_directory_2023/110%E5%B9%B4%E6%B0%B8%E7%BA%8C%E5%A0%B1%E5%91%8A%E6%9B%B8-%E8%8B%B1%E6%96%87%E7%89%88.pdf'
2023_DL_SUSTAINABILITY_REPORT_ENG.pdf,Successfully downloaded,success
eng_report_2022-2023.pdf,Successfully downloaded,Failed to open file '../resources/origin_pdf_directory_2023/eng_report_2022-2023.pdf'.
umh-esg-report-2022.pdf,Successfully downloaded,success
npg_ir_2023_e_all.pdf,Successfully downloaded,success
ats-sustainabilityreport-2023.pdf,"HTTPSConnectionPool(host='s201.q4cdn.com', port=443): Read timed out.",no such file: '../resources/origin_pdf_directory_2023/ats-sustainabilityreport-2023.pdf'
richemont-esg-report-2023-en.pdf,Successfully downloaded,success
No link,No link,No link
investorreport_Financial%20year%202022%20-%202023_1140.pdf,Successfully downloaded,success
Vital-2023-Annual-Report-1.pdf,Successfully downloaded,success
No link,No link,No link
2023042502089.pdf,Successfully downloaded,success
e5dc9ed7-d3d4-4a5f-b3bd-cbd20d37b38a.pdf,Successfully downloaded,Failed to open file '../resources/origin_pdf_directory_2023/e5dc9ed7-d3d4-4a5f-b3bd-cbd20d37b38a.pdf'.
i-2023_eng.pdf,Successfully downloaded,Failed to open file '../resources/origin_pdf_directory_2023/i-2023_eng.pdf'.
No link,No link,No link
7887e82a-ad28-4c4f-ad7d-5c98dbf44fb5.pdf,Successfully downloaded,success
1701877355085_MEQ_2023_AR_SEDAR_2023Dec05.pdf,Successfully downloaded,success
MNW-Annual-Report-1.pdf,Successfully downloaded,success
7741_441_2023-04-25_07-51-22_en.pdf,Successfully downloaded,Failed to open file '../resources/origin_pdf_directory_2023/7741_441_2023-04-25_07-51-22_en.pdf'.
No link,No link,No link
FY22-Sustainability-Report.pdf,Successfully downloaded,success
No link,No link,No link
No link,No link,No link
kumagai-csr-2023-en-web.pdf,Successfully downloaded,success
IchigoOffice_20231215_Corporate_Presentation_ENG.pdf,Successfully downloaded,success
press-release-tu-q4-fy-2023.pdf,Successfully downloaded,success
nasdaq-om-2023-10K-23620006.pdf,Successfully downloaded,success
Syrma-SGS-Technology-Limited_Annual-Report-2022-23.pdf,Successfully downloaded,success
2021ESG(EN).pdf,Successfully downloaded,success
2022-08-08_Digital_Turbine_Reports_Fiscal_2023_First_Quarter__640.pdf,Successfully downloaded,success
pdf-index-2023-01.pdf,Successfully downloaded,success
EnergyFuelsInc_Form_10K_2022.pdf,"HTTPSConnectionPool(host='minedocs.com', port=443): Max retries exceeded with url: /24/EnergyFuelsInc_Form_10K_2022.pdf (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7f4f88de8280>, 'Connection to minedocs.com timed out. (connect timeout=10)'))",no such file: '../resources/origin_pdf_directory_2023/EnergyFuelsInc_Form_10K_2022.pdf'
ESG-report-2023.pdf,Successfully downloaded,success
SustainabilityReport2021e.pdf,Successfully downloaded,success
Matterport_ESG_Report-2023.pdf,Successfully downloaded,success
FLCT-Annual-Report-2023.pdf,Successfully downloaded,success
OceanFirst_ESG21_FINAL-(1)-covers-w-spreads.pdf,"(""Connection broken: ConnectionResetError(104, 'Connection reset by peer')"", ConnectionResetError(104, 'Connection reset by peer'))",no such file: '../resources/origin_pdf_directory_2023/OceanFirst_ESG21_FINAL-(1)-covers-w-spreads.pdf'
No link,No link,No link
No link,No link,No link
Saregama_Annual_Report_2022-23.pdf,Successfully downloaded,success
Varex-Imaging-ESG-Report.pdf,Successfully downloaded,Failed to open file '../resources/origin_pdf_directory_2023/Varex-Imaging-ESG-Report.pdf'.
2023-micron-sustainability-report.pdf,Successfully downloaded,Failed to open file '../resources/origin_pdf_directory_2023/2023-micron-sustainability-report.pdf'.
Integrated%20Report_2023_InteractivePDF_eng.pdf,Successfully downloaded,success
Nabors-2021-ESG-Report-04.pdf,Successfully downloaded,Failed to open file '../resources/origin_pdf_directory_2023/Nabors-2021-ESG-Report-04.pdf'.
37859f99-7781-42e3-aeb6-89e0cd86dcb4.pdf,Successfully downloaded,Failed to open file '../resources/origin_pdf_directory_2023/37859f99-7781-42e3-aeb6-89e0cd86dcb4.pdf'.
Malayan-Cement-Berhad-Sustainability-Report-2022.pdf,Successfully downloaded,success
20230427190005750E.pdf,Successfully downloaded,success
esgreport-en-2023.pdf,Successfully downloaded,success
Grenergy-Renovables-Sustainability-Report-2022.pdf,"HTTPSConnectionPool(host='grenergy.eu', port=443): Read timed out.",no such file: '../resources/origin_pdf_directory_2023/Grenergy-Renovables-Sustainability-Report-2022.pdf'
ESG_Report_2022_SES-imagotag.pdf,Successfully downloaded,Failed to open file '../resources/origin_pdf_directory_2023/ESG_Report_2022_SES-imagotag.pdf'.
informe-gri-22-ingles-1.pdf,Successfully downloaded,success
EINF-2022-GRUPO-DIA-EN-INGLES-CON-INFORME-DELOITTE.pdf,Successfully downloaded,success
Codan-Limited-Annual-Report-2023.pdf,Successfully downloaded,success
2023-sustainability-report.pdf,Successfully downloaded,success
full_2023uacjr.pdf,"HTTPSConnectionPool(host='www.uacj.co.jp', port=443): Read timed out.",no such file: '../resources/origin_pdf_directory_2023/full_2023uacjr.pdf'
2023_ar.pdf,Successfully downloaded,success
senior_plc_esg_disclosure_february_2023_website.pdf,Successfully downloaded,Failed to open file '../resources/origin_pdf_directory_2023/senior_plc_esg_disclosure_february_2023_website.pdf'.
SustainabilityReport2022.pdf,Successfully downloaded,success
annual-report-2023-eng.pdf,Successfully downloaded,success
Motus_Integrated-Report-for-the-year-ended-30-June-2023-1.pdf,"HTTPSConnectionPool(host='www.motus.co.za', port=443): Max retries exceeded with url: /wp-content/uploads/2023/09/Motus_Integrated-Report-for-the-year-ended-30-June-2023-1.pdf (Caused by NewConnectionError('<urllib3.connection.HTTPSConnection object at 0x7f4f88e590d0>: Failed to establish a new connection: [Errno -2] Name or service not known'))",no such file: '../resources/origin_pdf_directory_2023/Motus_Integrated-Report-for-the-year-ended-30-June-2023-1.pdf'
Motus_ESG-Report-for-the-year-ended-30-June-2023.pdf,Successfully downloaded,success
No link,No link,No link
2023-Corporate-Responsibility-Report-Final.pdf,Successfully downloaded,Failed to open file '../resources/origin_pdf_directory_2023/2023-Corporate-Responsibility-Report-Final.pdf'.
sbshlds_csrreport2023_fulltext_eng.pdf,Successfully downloaded,success
Volution_Group_plc_Annual_Report_2023.pdf,Successfully downloaded,success
Annual-Report-2022-23.pdf,Successfully downloaded,success
MM-Annual-Report-2022-23.pdf,Successfully downloaded,success
E-integrated_2023.pdf,Successfully downloaded,success
report_2023_11.pdf,Successfully downloaded,success
PSG-Konsult-Integrated-Report-2023.pdf,"HTTPSConnectionPool(host='download.psg.co.za', port=443): Max retries exceeded with url: /files/docs/PSG-Konsult-Integrated-Report-2023.pdf (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7f4f88e05700>, 'Connection to download.psg.co.za timed out. (connect timeout=10)'))",no such file: '../resources/origin_pdf_directory_2023/PSG-Konsult-Integrated-Report-2023.pdf'
